constructor_standings_id,race_id,constructor_id,points,position,position_text,wins
26632,963,15,0.0,11,11,0
26633,963,209,1.0,10,10,0
26634,964,131,593.0,1,1,15
26635,964,6,335.0,3,3,0
26636,964,9,385.0,2,2,2
26637,964,3,124.0,5,5,0
26638,964,210,28.0,8,8,0
26639,964,10,134.0,4,4,0
26640,964,5,47.0,7,7,0
26641,964,4,8.0,9,9,0
26642,964,1,62.0,6,6,0
26643,964,15,0.0,11,11,0
26644,964,209,1.0,10,10,0
26712,967,6,375.0,3,3,0
26697,965,1,74.0,6,6,0
26711,967,131,722.0,1,1,18
26698,965,15,0.0,11,11,0
26690,965,6,347.0,3,3,0
26696,965,4,8.0,9,9,0
26695,965,5,55.0,7,7,0
26694,965,10,138.0,4,4,0
26692,965,3,130.0,5,5,0
26693,965,210,29.0,8,8,0
26691,965,9,400.0,2,2,2
26689,965,131,636.0,1,1,16
26708,966,1,74.0,6,6,0
26710,966,209,1.0,10,10,0
26709,966,15,0.0,11,11,0
26701,966,6,365.0,3,3,0
26707,966,4,8.0,9,9,0
26706,966,5,55.0,7,7,0
26705,966,10,145.0,4,4,0
26703,966,3,136.0,5,5,0
26704,966,210,29.0,8,8,0
26702,966,9,427.0,2,2,2
26700,966,131,679.0,1,1,17
26699,965,209,1.0,10,10,0
26713,967,9,446.0,2,2,2
26714,967,3,136.0,5,5,0
26715,967,210,29.0,8,8,0
26716,967,10,163.0,4,4,0
26717,967,5,63.0,7,7,0
26718,967,4,8.0,9,9,0
26719,967,1,75.0,6,6,0
26720,967,15,2.0,10,10,0
26721,967,209,1.0,11,11,0
26722,968,131,765.0,1,1,19
26723,968,6,398.0,3,3,0
26724,968,9,468.0,2,2,2
26725,968,3,138.0,5,5,0
26726,968,210,29.0,8,8,0
26727,968,10,173.0,4,4,0
26728,968,5,63.0,7,7,0
26729,968,4,8.0,9,9,0
26730,968,1,76.0,6,6,0
26731,968,15,2.0,10,10,0
26732,968,209,1.0,11,11,0
26734,969,131,33.0,2,2,0
26735,969,9,10.0,3,3,0
26736,969,3,8.0,4,4,0
26737,969,10,7.0,5,5,0
26738,969,5,6.0,6,6,0
26739,969,4,0.0,7,7,0
26740,969,15,0.0,8,8,0
26741,969,1,0.0,9,9,0
26742,969,210,0.0,10,10,0
26743,970,6,65.0,2,2,1
26744,970,131,66.0,1,1,1
26745,970,9,37.0,3,3,0
26746,970,3,8.0,6,6,0
26747,970,10,10.0,5,5,0
26748,970,5,12.0,4,4,0
26749,970,4,0.0,8,8,0
26750,970,15,0.0,9,9,0
26751,970,1,0.0,10,10,0
26752,970,210,4.0,7,7,0
26753,971,6,102.0,1,1,2
26754,971,131,99.0,2,2,1
26755,971,9,47.0,3,3,0
26756,971,3,16.0,5,5,0
26757,971,10,17.0,4,4,0
26758,971,5,12.0,6,6,0
26759,971,4,2.0,8,8,0
26760,971,15,0.0,9,9,0
26761,971,1,0.0,10,10,0
26762,971,210,8.0,7,7,0
26763,972,6,135.0,2,2,2
26764,972,131,136.0,1,1,2
26765,972,9,57.0,3,3,0
26766,972,3,18.0,5,5,0
26767,972,10,31.0,4,4,0
26768,972,5,13.0,6,6,0
26769,972,4,6.0,8,8,0
26770,972,15,0.0,9,9,0
26771,972,1,0.0,10,10,0
26772,972,210,8.0,7,7,0
26773,973,6,153.0,2,2,2
26774,973,131,161.0,1,1,3
26775,973,9,72.0,3,3,0
26776,973,3,18.0,6,6,0
26777,973,10,53.0,4,4,0
26778,973,5,21.0,5,5,0
26779,973,4,14.0,7,7,0
26780,973,15,4.0,9,9,0
26781,973,1,0.0,10,10,0
26782,973,210,9.0,8,8,0
26783,974,6,196.0,1,1,3
26784,974,131,179.0,2,2,3
26785,974,9,97.0,3,3,0
26786,974,3,20.0,6,6,0
26787,974,10,53.0,4,4,0
26788,974,5,29.0,5,5,0
26789,974,4,14.0,7,7,0
26790,974,15,4.0,9,9,0
26791,974,1,0.0,10,10,0
26792,974,210,14.0,8,8,0
26793,975,6,214.0,2,2,3
26794,975,131,222.0,1,1,4
26795,975,9,112.0,3,3,0
26796,975,3,22.0,6,6,0
26797,975,10,71.0,4,4,0
26798,975,5,29.0,5,5,0
26799,975,4,18.0,7,7,0
26800,975,15,4.0,9,9,0
26801,975,1,0.0,10,10,0
26802,975,210,15.0,8,8,0
26803,976,6,226.0,2,2,3
26804,976,131,250.0,1,1,4
26805,976,9,137.0,3,3,1
26806,976,3,37.0,5,5,0
26807,976,10,79.0,4,4,0
26808,976,5,33.0,6,6,0
26809,976,4,18.0,8,8,0
26810,976,15,5.0,9,9,0
26811,976,1,2.0,10,10,0
26812,976,210,21.0,7,7,0
26813,977,6,254.0,2,2,3
26814,977,131,287.0,1,1,5
26815,977,9,152.0,3,3,1
26816,977,3,40.0,5,5,0
26817,977,10,89.0,4,4,0
26818,977,5,33.0,6,6,0
26819,977,4,18.0,8,8,0
26820,977,15,5.0,9,9,0
26821,977,1,2.0,10,10,0
26822,977,210,29.0,7,7,0
26823,978,6,275.0,2,2,3
26824,978,131,330.0,1,1,6
26825,978,9,174.0,3,3,1
26826,978,3,41.0,5,5,0
26827,978,10,95.0,4,4,0
26828,978,5,33.0,6,6,0
26829,978,4,26.0,8,8,0
26830,978,15,5.0,9,9,0
26831,978,1,2.0,10,10,0
26832,978,210,29.0,7,7,0
26833,979,6,318.0,2,2,4
26834,979,131,357.0,1,1,6
26835,979,9,184.0,3,3,1
26836,979,3,41.0,5,5,0
26837,979,10,101.0,4,4,0
26838,979,5,39.0,6,6,0
26839,979,4,26.0,8,8,0
26840,979,15,5.0,10,10,0
26841,979,1,11.0,9,9,0
26842,979,210,29.0,7,7,0
26843,980,6,348.0,2,2,4
26844,980,131,392.0,1,1,7
26845,980,9,199.0,3,3,1
26846,980,3,45.0,5,5,0
26847,980,10,103.0,4,4,0
26848,980,5,40.0,6,6,0
26849,980,4,34.0,8,8,0
26850,980,15,5.0,10,10,0
26851,980,1,11.0,9,9,0
26852,980,210,35.0,7,7,0
26853,981,6,373.0,2,2,4
26854,981,131,435.0,1,1,8
26855,981,9,212.0,3,3,1
26856,981,3,55.0,5,5,0
26857,981,10,113.0,4,4,0
26858,981,5,40.0,6,6,0
26859,981,4,34.0,8,8,0
26860,981,15,5.0,10,10,0
26861,981,1,11.0,9,9,0
26862,981,210,35.0,7,7,0
26863,982,6,373.0,2,2,4
26864,982,131,475.0,1,1,9
26865,982,9,230.0,3,3,1
26866,982,3,59.0,5,5,0
26867,982,10,124.0,4,4,0
26868,982,5,52.0,6,6,0
26869,982,4,42.0,7,7,0
26870,982,15,5.0,10,10,0
26871,982,1,17.0,9,9,0
26872,982,210,37.0,8,8,0
26873,983,6,385.0,2,2,4
26874,983,131,503.0,1,1,9
26875,983,9,270.0,3,3,2
26876,983,3,65.0,5,5,0
26877,983,10,133.0,4,4,0
26878,983,5,52.0,6,6,0
26879,983,4,42.0,7,7,0
26880,983,15,5.0,10,10,0
26881,983,1,23.0,9,9,0
26882,983,210,37.0,8,8,0
26883,984,6,395.0,2,2,4
26884,984,131,540.0,1,1,10
26885,984,9,303.0,3,3,2
26886,984,3,66.0,5,5,0
26887,984,10,147.0,4,4,0
26888,984,5,52.0,6,6,0
26889,984,4,42.0,8,8,0
26890,984,15,5.0,10,10,0
26891,984,1,23.0,9,9,0
26892,984,210,43.0,7,7,0
26893,985,6,428.0,2,2,4
26894,985,131,575.0,1,1,11
26895,985,9,315.0,3,3,2
26896,985,3,68.0,5,5,0
26897,985,10,159.0,4,4,0
26898,985,5,53.0,6,6,0
26899,985,4,48.0,7,7,0
26900,985,15,5.0,10,10,0
26901,985,1,23.0,9,9,0
26902,985,210,43.0,8,8,0
26903,986,6,455.0,2,2,4
26904,986,131,595.0,1,1,11
26905,986,9,340.0,3,3,3
26906,986,3,76.0,5,5,0
26907,986,10,175.0,4,4,0
26908,986,5,53.0,6,6,0
26909,986,4,48.0,7,7,0
26910,986,15,5.0,10,10,0
26911,986,1,24.0,9,9,0
26912,986,210,47.0,8,8,0
26913,987,6,495.0,2,2,5
26914,987,131,625.0,1,1,11
26915,987,9,358.0,3,3,3
26916,987,3,82.0,5,5,0
26917,987,10,177.0,4,4,0
26918,987,5,53.0,6,6,0
26919,987,4,49.0,7,7,0
26920,987,15,5.0,10,10,0
26921,987,1,28.0,9,9,0
26922,987,210,47.0,8,8,0
26923,988,6,522.0,2,2,5
26924,988,131,668.0,1,1,12
26925,988,9,368.0,3,3,3
26926,988,3,83.0,5,5,0
26927,988,10,187.0,4,4,0
26928,988,5,53.0,7,7,0
26929,988,4,57.0,6,6,0
26930,988,15,5.0,10,10,0
26931,988,1,30.0,9,9,0
26932,988,210,47.0,8,8,0
26933,989,6,40.0,1,1,1
26934,989,131,22.0,2,2,0
26935,989,9,20.0,3,3,0
26936,989,1,12.0,4,4,0
26937,989,4,7.0,5,5,0
26938,989,10,0.0,6,6,0
26939,989,15,0.0,7,7,0
26940,989,3,0.0,8,8,0
26941,989,5,0.0,9,9,0
26942,989,210,0.0,10,10,0
26982,990,210,10.0,7,7,0
26979,990,15,2.0,8,8,0
26981,990,5,12.0,6,6,0
26980,990,3,0.0,10,10,0
26975,990,9,20.0,4,4,0
26976,990,1,22.0,3,3,0
26977,990,4,15.0,5,5,0
26978,990,10,1.0,9,9,0
26974,990,131,55.0,2,2,0
26973,990,6,65.0,1,1,2
26963,991,6,84.0,2,2,2
26964,991,131,85.0,1,1,0
26965,991,9,55.0,3,3,1
26966,991,1,28.0,4,4,0
26967,991,4,25.0,5,5,0
26968,991,10,1.0,9,9,0
26969,991,15,2.0,8,8,0
26970,991,3,0.0,10,10,0
26971,991,5,12.0,6,6,0
26972,991,210,11.0,7,7,0
26983,992,6,114.0,1,1,2
26984,992,131,110.0,2,2,1
26985,992,9,55.0,3,3,1
26986,992,1,36.0,4,4,0
26987,992,4,35.0,5,5,0
26988,992,10,16.0,6,6,0
26989,992,15,10.0,9,9,0
26990,992,3,4.0,10,10,0
26991,992,5,13.0,7,7,0
26992,992,210,11.0,8,8,0
26993,993,6,126.0,2,2,2
26994,993,131,153.0,1,1,2
26995,993,9,80.0,3,3,1
26996,993,1,40.0,5,5,0
26997,993,4,41.0,4,4,0
26998,993,10,18.0,7,7,0
26999,993,15,11.0,9,9,0
27000,993,3,4.0,10,10,0
27001,993,5,13.0,8,8,0
27002,993,210,19.0,6,6,0
27003,994,6,156.0,2,2,2
27004,994,131,178.0,1,1,2
27005,994,9,107.0,3,3,2
27006,994,1,40.0,5,5,0
27007,994,4,46.0,4,4,0
27008,994,10,26.0,6,6,0
27009,994,15,11.0,9,9,0
27010,994,3,4.0,10,10,0
27011,994,5,19.0,7,7,0
27012,994,210,19.0,8,8,0
27013,995,6,189.0,2,2,3
27014,995,131,206.0,1,1,2
27015,995,9,134.0,3,3,2
27016,995,1,40.0,5,5,0
27017,995,4,56.0,4,4,0
27018,995,10,28.0,6,6,0
27019,995,15,12.0,9,9,0
27020,995,3,4.0,10,10,0
27021,995,5,19.0,7,7,0
27022,995,210,19.0,8,8,0
27023,996,6,214.0,2,2,3
27024,996,131,237.0,1,1,3
27025,996,9,164.0,3,3,2
27026,996,1,40.0,5,5,0
27027,996,4,62.0,4,4,0
27028,996,10,28.0,6,6,0
27029,996,15,13.0,9,9,0
27030,996,3,4.0,10,10,0
27031,996,5,19.0,8,8,0
27032,996,210,27.0,7,7,0
27033,997,6,247.0,1,1,3
27034,997,131,237.0,2,2,3
27035,997,9,189.0,3,3,3
27036,997,1,44.0,6,6,0
27037,997,4,62.0,4,4,0
27038,997,10,42.0,7,7,0
27039,997,15,16.0,9,9,0
27040,997,3,4.0,10,10,0
27041,997,5,19.0,8,8,0
27042,997,210,49.0,5,5,0
27043,998,6,287.0,1,1,4
27044,998,131,267.0,2,2,3
27045,998,9,199.0,3,3,3
27046,998,1,48.0,7,7,0
27047,998,4,70.0,4,4,0
27048,998,10,49.0,6,6,0
27049,998,15,16.0,9,9,0
27050,998,3,4.0,10,10,0
27051,998,5,19.0,8,8,0
27052,998,210,51.0,5,5,0
27053,999,6,302.0,2,2,4
27054,999,131,310.0,1,1,4
27055,999,9,211.0,3,3,3
27056,999,1,48.0,7,7,0
27057,999,4,80.0,4,4,0
27058,999,10,59.0,5,5,0
27059,999,15,18.0,9,9,0
27060,999,3,4.0,10,10,0
27061,999,5,20.0,8,8,0
27062,999,210,59.0,6,6,0
27063,1000,6,335.0,2,2,4
27064,1000,131,345.0,1,1,5
27065,1000,9,223.0,3,3,3
27066,1000,1,52.0,7,7,0
27067,1000,4,82.0,4,4,0
27068,1000,10,59.0,6,6,0
27069,1000,15,18.0,9,9,0
27070,1000,3,4.0,10,10,0
27071,1000,5,28.0,8,8,0
27072,1000,210,66.0,5,5,0
27073,1001,6,360.0,2,2,5
27074,1001,131,375.0,1,1,5
27075,1001,9,238.0,3,3,3
27076,1001,1,52.0,6,6,0
27077,1001,4,82.0,4,4,0
27078,1001,10,18.0,9,9,0
27079,1001,15,19.0,8,8,0
27080,1001,3,4.0,10,10,0
27081,1001,5,30.0,7,7,0
27082,1001,210,76.0,5,5,0
27101,1002,5,30.0,8,8,0
27100,1002,3,7.0,10,10,0
27098,1002,10,32.0,7,7,0
27096,1002,1,52.0,6,6,0
27094,1002,131,415.0,1,1,6
27102,1002,210,76.0,5,5,0
27099,1002,15,19.0,9,9,0
27093,1002,6,390.0,2,2,5
27095,1002,9,248.0,3,3,3
27097,1002,4,86.0,4,4,0
27103,1003,6,415.0,2,2,5
27104,1003,131,452.0,1,1,7
27105,1003,9,274.0,3,3,3
27106,1003,1,58.0,6,6,0
27107,1003,4,91.0,4,4,0
27108,1003,10,32.0,7,7,0
27109,1003,15,21.0,9,9,0
27110,1003,3,7.0,10,10,0
27111,1003,5,30.0,8,8,0
27112,1003,210,76.0,5,5,0
27113,1004,6,442.0,2,2,5
27114,1004,131,495.0,1,1,8
27115,1004,9,292.0,3,3,3
27116,1004,1,58.0,6,6,0
27117,1004,4,91.0,4,4,0
27118,1004,10,35.0,7,7,0
27119,1004,15,27.0,9,9,0
27120,1004,3,7.0,10,10,0
27121,1004,5,30.0,8,8,0
27122,1004,210,80.0,5,5,0
27123,1005,6,460.0,2,2,5
27124,1005,131,538.0,1,1,9
27125,1005,9,319.0,3,3,3
27126,1005,1,58.0,6,6,0
27127,1005,4,92.0,4,4,0
27128,1005,10,43.0,7,7,0
27129,1005,15,27.0,9,9,0
27130,1005,3,7.0,10,10,0
27131,1005,5,30.0,8,8,0
27132,1005,210,84.0,5,5,0
27152,1006,210,84.0,5,5,0
27151,1006,5,32.0,8,8,0
27150,1006,3,7.0,10,10,0
27148,1006,10,47.0,7,7,0
27146,1006,1,58.0,6,6,0
27144,1006,131,563.0,1,1,9
27149,1006,15,28.0,9,9,0
27143,1006,6,497.0,2,2,6
27145,1006,9,337.0,3,3,3
27147,1006,4,106.0,4,4,0
27153,1007,6,530.0,2,2,6
27154,1007,131,585.0,1,1,9
27155,1007,9,362.0,3,3,4
27156,1007,1,62.0,6,6,0
27157,1007,4,114.0,4,4,0
27158,1007,10,47.0,7,7,0
27159,1007,15,36.0,8,8,0
27160,1007,3,7.0,10,10,0
27161,1007,5,33.0,9,9,0
27162,1007,210,84.0,5,5,0
27163,1008,6,553.0,2,2,6
27164,1008,131,620.0,1,1,10
27165,1008,9,392.0,3,3,4
27166,1008,1,62.0,6,6,0
27167,1008,4,114.0,4,4,0
27168,1008,10,48.0,7,7,0
27169,1008,15,42.0,8,8,0
27170,1008,3,7.0,10,10,0
27171,1008,5,33.0,9,9,0
27172,1008,210,90.0,5,5,0
27173,1009,6,571.0,2,2,6
27174,1009,131,655.0,1,1,11
27175,1009,9,419.0,3,3,4
27176,1009,1,62.0,6,6,0
27177,1009,4,122.0,4,4,0
27178,1009,10,52.0,7,7,0
27179,1009,15,48.0,8,8,0
27180,1009,3,7.0,10,10,0
27181,1009,5,33.0,9,9,0
27182,1009,210,93.0,5,5,0
27197,1010,4,6.0,5,5,0
27196,1010,210,8.0,4,4,0
27195,1010,6,22.0,2,2,0
27194,1010,9,15.0,3,3,0
27193,1010,131,44.0,1,1,1
27198,1010,51,4.0,6,6,0
27199,1010,211,2.0,7,7,0
27200,1010,5,1.0,8,8,0
27201,1010,1,0.0,9,9,0
27202,1010,3,0.0,10,10,0
27223,1012,131,130.0,1,1,3
27222,1011,3,0.0,10,10,0
27220,1011,5,3.0,8,8,0
27215,1011,6,48.0,2,2,0
27221,1011,1,8.0,5,5,0
27218,1011,51,10.0,4,4,0
27214,1011,9,31.0,3,3,0
27219,1011,211,3.0,9,9,0
27217,1011,4,6.0,7,7,0
27216,1011,210,8.0,6,6,0
27213,1011,131,87.0,1,1,2
27224,1012,9,52.0,3,3,0
27225,1012,6,73.0,2,2,0
27226,1012,210,8.0,6,6,0
27227,1012,4,12.0,4,4,0
27228,1012,51,12.0,5,5,0
27229,1012,211,7.0,8,8,0
27230,1012,5,4.0,9,9,0
27231,1012,1,8.0,7,7,0
27232,1012,3,0.0,10,10,0
27233,1013,131,173.0,1,1,4
27234,1013,9,64.0,3,3,0
27235,1013,6,99.0,2,2,0
27236,1013,210,8.0,8,8,0
27237,1013,4,12.0,7,7,0
27238,1013,51,13.0,6,6,0
27239,1013,211,17.0,5,5,0
27240,1013,5,4.0,9,9,0
27241,1013,1,18.0,4,4,0
27242,1013,3,0.0,10,10,0
27243,1014,131,217.0,1,1,5
27244,1014,9,87.0,3,3,0
27245,1014,6,121.0,2,2,0
27246,1014,210,15.0,6,6,0
27247,1014,4,12.0,8,8,0
27248,1014,51,13.0,7,7,0
27249,1014,211,17.0,5,5,0
27250,1014,5,6.0,9,9,0
27251,1014,1,22.0,4,4,0
27252,1014,3,0.0,10,10,0
27253,1015,131,257.0,1,1,6
27254,1015,9,110.0,3,3,0
27255,1015,6,139.0,2,2,0
27256,1015,210,16.0,6,6,0
27257,1015,4,14.0,8,8,0
27258,1015,51,13.0,9,9,0
27259,1015,211,17.0,5,5,0
27260,1015,5,16.0,7,7,0
27261,1015,1,30.0,4,4,0
27262,1015,3,0.0,10,10,0
27263,1016,131,295.0,1,1,7
27264,1016,9,124.0,3,3,0
27265,1016,6,172.0,2,2,0
27266,1016,210,16.0,8,8,0
27267,1016,4,28.0,5,5,0
27268,1016,51,13.0,9,9,0
27269,1016,211,19.0,6,6,0
27270,1016,5,17.0,7,7,0
27271,1016,1,30.0,4,4,0
27272,1016,3,0.0,10,10,0
27302,1017,3,0.0,10,10,0
27300,1017,5,17.0,8,8,0
27304,1018,9,169.0,3,3,1
27303,1018,131,363.0,1,1,8
27301,1017,1,40.0,4,4,0
27299,1017,211,19.0,6,6,0
27297,1017,4,32.0,5,5,0
27298,1017,51,19.0,7,7,0
27296,1017,210,16.0,9,9,0
27295,1017,6,198.0,2,2,0
27294,1017,9,137.0,3,3,0
27293,1017,131,338.0,1,1,8
27305,1018,6,228.0,2,2,0
27306,1018,210,16.0,9,9,0
27307,1018,4,32.0,5,5,0
27308,1018,51,22.0,6,6,0
27309,1018,211,19.0,7,7,0
27310,1018,5,17.0,8,8,0
27311,1018,1,52.0,4,4,0
27312,1018,3,0.0,10,10,0
27313,1019,131,407.0,1,1,9
27314,1019,9,191.0,3,3,1
27315,1019,6,243.0,2,2,0
27316,1019,210,16.0,9,9,0
27317,1019,4,39.0,5,5,0
27318,1019,51,26.0,6,6,0
27319,1019,211,19.0,7,7,0
27320,1019,5,19.0,8,8,0
27321,1019,1,60.0,4,4,0
27322,1019,3,0.0,10,10,0
27341,1020,1,70.0,4,4,0
27340,1020,5,42.0,5,5,0
27338,1020,51,26.0,9,9,0
27336,1020,210,26.0,8,8,0
27335,1020,6,261.0,2,2,0
27342,1020,3,1.0,10,10,0
27334,1020,9,217.0,3,3,2
27339,1020,211,31.0,7,7,0
27337,1020,4,39.0,6,6,0
27333,1020,131,409.0,1,1,9
27343,1021,131,438.0,1,1,10
27344,1021,9,244.0,3,3,2
27345,1021,6,288.0,2,2,0
27346,1021,210,26.0,9,9,0
27347,1021,4,39.0,6,6,0
27348,1021,51,32.0,7,7,0
27349,1021,211,31.0,8,8,0
27350,1021,5,43.0,5,5,0
27351,1021,1,82.0,4,4,0
27352,1021,3,1.0,10,10,0
27353,1022,131,471.0,1,1,10
27354,1022,9,254.0,3,3,2
27355,1022,6,326.0,2,2,1
27356,1022,210,26.0,9,9,0
27357,1022,4,43.0,6,6,0
27358,1022,51,32.0,8,8,0
27359,1022,211,40.0,7,7,0
27360,1022,5,51.0,5,5,0
27361,1022,1,82.0,4,4,0
27362,1022,3,1.0,10,10,0
27363,1023,131,505.0,1,1,10
27364,1023,9,266.0,3,3,2
27365,1023,6,351.0,2,2,2
27366,1023,210,26.0,9,9,0
27367,1023,4,65.0,5,5,0
27368,1023,51,34.0,8,8,0
27369,1023,211,46.0,7,7,0
27370,1023,5,51.0,6,6,0
27371,1023,1,83.0,4,4,0
27372,1023,3,1.0,10,10,0
27373,1024,131,527.0,1,1,10
27374,1024,9,289.0,3,3,2
27375,1024,6,394.0,2,2,3
27376,1024,210,26.0,9,9,0
27377,1024,4,67.0,5,5,0
27378,1024,51,35.0,8,8,0
27379,1024,211,46.0,7,7,0
27380,1024,5,55.0,6,6,0
27381,1024,1,89.0,4,4,0
27382,1024,3,1.0,10,10,0
27383,1025,131,571.0,1,1,11
27384,1025,9,311.0,3,3,2
27385,1025,6,409.0,2,2,3
27386,1025,210,28.0,9,9,0
27387,1025,4,68.0,5,5,0
27388,1025,51,35.0,8,8,0
27389,1025,211,52.0,7,7,0
27390,1025,5,55.0,6,6,0
27391,1025,1,101.0,4,4,0
27392,1025,3,1.0,10,10,0
27422,1026,3,1.0,10,10,0
27421,1026,1,111.0,4,4,0
27420,1026,5,62.0,6,6,0
27419,1026,211,58.0,7,7,0
27418,1026,51,35.0,8,8,0
27415,1026,6,435.0,2,2,3
27414,1026,9,323.0,3,3,2
27416,1026,210,28.0,9,9,0
27417,1026,4,68.0,5,5,0
27413,1026,131,612.0,1,1,12
27432,1027,3,1.0,10,10,0
27431,1027,1,111.0,4,4,0
27430,1027,5,64.0,6,6,0
27429,1027,211,64.0,7,7,0
27428,1027,51,35.0,8,8,0
27425,1027,6,466.0,2,2,3
27424,1027,9,341.0,3,3,2
27426,1027,210,28.0,9,9,0
27427,1027,4,73.0,5,5,0
27423,1027,131,652.0,1,1,13
27433,1028,131,695.0,1,1,14
27434,1028,9,366.0,3,3,2
27435,1028,6,479.0,2,2,3
27436,1028,210,28.0,9,9,0
27437,1028,4,83.0,5,5,0
27438,1028,51,35.0,8,8,0
27439,1028,211,65.0,6,6,0
27440,1028,5,64.0,7,7,0
27441,1028,1,121.0,4,4,0
27442,1028,3,1.0,10,10,0
27443,1029,131,701.0,1,1,14
27444,1029,9,391.0,3,3,3
27445,1029,6,479.0,2,2,3
27446,1029,210,28.0,9,9,0
27447,1029,4,91.0,5,5,0
27448,1029,51,57.0,8,8,0
27449,1029,211,67.0,7,7,0
27450,1029,5,83.0,6,6,0
27451,1029,1,140.0,4,4,0
27452,1029,3,1.0,10,10,0
27453,1030,131,739.0,1,1,15
27454,1030,9,417.0,3,3,3
27455,1030,6,504.0,2,2,3
27456,1030,210,28.0,9,9,0
27457,1030,4,91.0,5,5,0
27458,1030,51,57.0,8,8,0
27459,1030,211,73.0,7,7,0
27460,1030,5,85.0,6,6,0
27461,1030,1,145.0,4,4,0
27462,1030,3,1.0,10,10,0
27522,1034,210,1.0,9,9,0
27521,1034,9,78.0,2,2,0
27520,1034,3,0.0,10,10,0
27519,1034,51,2.0,8,8,0
27518,1034,4,32.0,6,6,0
27517,1034,213,13.0,7,7,0
27516,1034,211,42.0,5,5,0
27515,1034,1,51.0,3,3,0
27514,1034,6,43.0,4,4,0
27513,1034,131,146.0,1,1,4
27583,1040,131,366.0,1,1,8
27582,1031,210,0.0,10,10,0
27581,1031,9,0.0,9,9,0
27580,1031,3,0.0,8,8,0
27579,1031,51,2.0,7,7,0
27578,1031,4,4.0,6,6,0
27577,1031,213,6.0,5,5,0
27576,1031,211,8.0,4,4,0
27575,1031,1,26.0,2,2,0
27574,1031,6,19.0,3,3,0
27573,1031,131,37.0,1,1,1
27483,1032,131,80.0,1,1,2
27484,1032,6,19.0,5,5,0
27485,1032,1,39.0,2,2,0
27486,1032,211,22.0,4,4,0
27487,1032,213,7.0,7,7,0
27488,1032,4,8.0,6,6,0
27489,1032,51,2.0,8,8,0
27490,1032,3,0.0,9,9,0
27491,1032,9,27.0,3,3,0
27492,1032,210,0.0,10,10,0
27511,1033,9,55.0,2,2,0
27510,1033,3,0.0,10,10,0
27508,1033,4,12.0,6,6,0
27507,1033,213,7.0,7,7,0
27506,1033,211,40.0,4,4,0
27504,1033,6,27.0,5,5,0
27505,1033,1,41.0,3,3,0
27512,1033,210,1.0,9,9,0
27509,1033,51,2.0,8,8,0
27503,1033,131,121.0,1,1,3
27523,1035,131,180.0,1,1,4
27524,1035,6,55.0,3,3,0
27525,1035,1,53.0,4,4,0
27526,1035,211,41.0,5,5,0
27527,1035,213,14.0,7,7,0
27528,1035,4,36.0,6,6,0
27529,1035,51,2.0,8,8,0
27530,1035,3,0.0,10,10,0
27531,1035,9,113.0,2,2,1
27532,1035,210,1.0,9,9,0
27533,1036,131,221.0,1,1,5
27534,1036,6,61.0,5,5,0
27535,1036,1,62.0,4,4,0
27536,1036,211,63.0,3,3,0
27537,1036,213,16.0,7,7,0
27538,1036,4,36.0,6,6,0
27539,1036,51,2.0,8,8,0
27540,1036,3,0.0,10,10,0
27541,1036,9,135.0,2,2,1
27542,1036,210,1.0,9,9,0
27543,1037,131,264.0,1,1,6
27544,1037,6,61.0,5,5,0
27545,1037,1,68.0,3,3,0
27546,1037,211,66.0,4,4,0
27547,1037,213,20.0,7,7,0
27548,1037,4,59.0,6,6,0
27549,1037,51,2.0,8,8,0
27550,1037,3,0.0,10,10,0
27551,1037,9,158.0,2,2,1
27552,1037,210,1.0,9,9,0
27553,1038,131,281.0,1,1,6
27554,1038,6,61.0,6,6,0
27555,1038,1,98.0,3,3,0
27556,1038,211,82.0,4,4,0
27557,1038,213,47.0,7,7,1
27558,1038,4,71.0,5,5,0
27559,1038,51,2.0,8,8,0
27560,1038,3,0.0,10,10,0
27561,1038,9,158.0,2,2,1
27562,1038,210,1.0,9,9,0
27563,1039,131,325.0,1,1,7
27564,1039,6,66.0,6,6,0
27565,1039,1,106.0,3,3,0
27566,1039,211,92.0,4,4,0
27567,1039,213,53.0,7,7,1
27568,1039,4,83.0,5,5,0
27569,1039,51,4.0,8,8,0
27570,1039,3,0.0,10,10,0
27571,1039,9,173.0,2,2,1
27572,1039,210,1.0,9,9,0
27584,1040,6,74.0,6,6,0
27585,1040,1,106.0,3,3,0
27586,1040,211,104.0,4,4,0
27587,1040,213,59.0,7,7,1
27588,1040,4,99.0,5,5,0
27589,1040,51,4.0,8,8,0
27590,1040,3,0.0,10,10,0
27591,1040,9,192.0,2,2,1
27592,1040,210,1.0,9,9,0
27593,1041,131,391.0,1,1,9
27594,1041,6,80.0,6,6,0
27595,1041,1,116.0,4,4,0
27596,1041,211,120.0,3,3,0
27597,1041,213,67.0,7,7,1
27598,1041,4,114.0,5,5,0
27599,1041,51,5.0,8,8,0
27600,1041,3,0.0,10,10,0
27601,1041,9,211.0,2,2,1
27602,1041,210,3.0,9,9,0
27603,1042,131,435.0,1,1,10
27604,1042,6,93.0,6,6,0
27605,1042,1,124.0,4,4,0
27606,1042,211,126.0,3,3,0
27607,1042,213,77.0,7,7,1
27608,1042,4,120.0,5,5,0
27609,1042,51,5.0,8,8,0
27610,1042,3,0.0,10,10,0
27611,1042,9,226.0,2,2,1
27612,1042,210,3.0,9,9,0
