result_id,race_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,rank,fastest_lap_time,fastest_lap_speed,status_id,position_numeric,finished
237,29,2,2,3.0,8,9.0,9,9,0.0,57,+1:22.177,5814516.0,57.0,7.0,1:39.526,196.013,1,9.0,1
238,29,7,5,14.0,10,10.0,10,10,0.0,57,+1:29.794,5822133.0,35.0,11.0,1:39.639,195.79,1,10.0,1
239,29,12,4,6.0,15,11.0,11,11,0.0,57,+1:32.717,5825056.0,29.0,9.0,1:39.544,195.977,1,11.0,1
240,29,17,9,10.0,14,12.0,12,12,0.0,56,,,27.0,14.0,1:40.264,194.57,11,12.0,1
241,29,18,11,16.0,16,13.0,13,13,0.0,56,,,21.0,18.0,1:40.763,193.606,11,13.0,1
242,29,21,10,21.0,18,14.0,14,14,0.0,56,,,54.0,15.0,1:40.353,194.397,11,14.0,1
243,29,6,3,8.0,11,15.0,15,15,0.0,56,,,56.0,13.0,1:39.803,195.469,11,15.0,1
244,29,22,11,17.0,19,16.0,16,16,0.0,56,,,56.0,16.0,1:40.593,193.933,11,16.0,1
245,29,14,9,9.0,17,17.0,17,17,0.0,56,,,13.0,19.0,1:40.978,193.194,11,17.0,1
246,29,8,6,1.0,4,,R,18,0.0,45,,,34.0,5.0,1:39.424,196.214,5,,0
247,29,16,10,20.0,20,,R,19,0.0,41,,,28.0,17.0,1:40.661,193.802,3,,0
248,29,4,4,5.0,12,,R,20,0.0,0,,,,,,,4,,0
249,30,13,6,2.0,2,1.0,1,1,10.0,44,1:22:59.394,4979394.0,26.0,3.0,1:48.222,232.987,1,1.0,1
250,30,2,2,3.0,5,2.0,2,2,8.0,44,+9.383,4988777.0,36.0,7.0,1:49.067,231.182,1,2.0,1
251,30,1,1,22.0,1,3.0,3,3,6.0,44,+10.539,4989933.0,20.0,2.0,1:48.135,233.175,1,3.0,1
252,30,4,4,5.0,6,4.0,4,4,5.0,44,+14.478,4993872.0,25.0,9.0,1:49.238,230.82,1,4.0,1
253,30,20,5,15.0,10,5.0,5,5,4.0,44,+14.576,4993970.0,16.0,8.0,1:49.086,231.142,1,5.0,1
254,30,9,2,4.0,8,6.0,6,6,3.0,44,+15.037,4994431.0,36.0,5.0,1:48.965,231.399,1,6.0,1
255,30,7,5,14.0,9,7.0,7,7,2.0,44,+16.735,4996129.0,31.0,6.0,1:49.002,231.32,1,7.0,1
256,30,17,9,10.0,7,8.0,8,8,1.0,44,+42.776,5022170.0,34.0,10.0,1:49.515,230.236,1,8.0,1
257,30,10,7,12.0,13,9.0,9,9,0.0,44,+1:07.045,5046439.0,37.0,12.0,1:50.255,228.691,1,9.0,1
258,30,5,1,23.0,3,10.0,10,10,0.0,43,,,35.0,4.0,1:48.223,232.985,6,10.0,1
259,30,14,9,9.0,14,11.0,11,11,0.0,43,,,19.0,11.0,1:50.177,228.853,11,11.0,1
260,30,3,3,7.0,15,12.0,12,12,0.0,43,,,32.0,15.0,1:50.656,227.862,11,12.0,1
261,30,16,10,20.0,18,13.0,13,13,0.0,43,,,27.0,13.0,1:50.487,228.211,11,13.0,1
262,30,6,3,8.0,19,14.0,14,14,0.0,43,,,35.0,17.0,1:50.970,227.218,11,14.0,1
263,30,18,11,16.0,17,15.0,15,15,0.0,43,,,19.0,16.0,1:50.671,227.832,11,15.0,1
264,30,15,7,11.0,11,16.0,16,16,0.0,43,,,32.0,14.0,1:50.543,228.095,11,16.0,1
265,30,21,10,21.0,20,17.0,17,17,0.0,43,,,17.0,19.0,1:51.701,225.731,11,17.0,1
266,30,8,6,1.0,4,18.0,18,18,0.0,42,,,24.0,1.0,1:47.930,233.618,20,18.0,1
267,30,22,11,17.0,16,,R,19,0.0,19,,,10.0,20.0,1:52.072,224.983,6,,0
268,30,12,4,6.0,12,,R,20,0.0,13,,,12.0,18.0,1:51.118,226.915,20,,0
269,31,20,5,15.0,1,1.0,1,1,10.0,53,1:26:47.494,5207494.0,53.0,14.0,1:30.510,230.414,1,1.0,1
270,31,5,1,23.0,2,2.0,2,2,8.0,53,+12.512,5220006.0,53.0,13.0,1:30.300,230.95,1,2.0,1
271,31,9,2,4.0,11,3.0,3,3,6.0,53,+20.471,5227965.0,52.0,12.0,1:30.298,230.955,1,3.0,1
272,31,4,4,5.0,8,4.0,4,4,5.0,53,+23.903,5231397.0,51.0,9.0,1:29.961,231.82,1,4.0,1
273,31,2,2,3.0,10,5.0,5,5,4.0,53,+27.748,5235242.0,53.0,6.0,1:29.807,232.217,1,5.0,1
274,31,13,6,2.0,6,6.0,6,6,3.0,53,+28.816,5236310.0,52.0,4.0,1:29.696,232.505,1,6.0,1
275,31,1,1,22.0,15,7.0,7,7,2.0,53,+29.912,5237406.0,52.0,5.0,1:29.721,232.44,1,7.0,1
276,31,17,9,10.0,3,8.0,8,8,1.0,53,+32.048,5239542.0,52.0,3.0,1:29.681,232.544,1,8.0,1
277,31,8,6,1.0,14,9.0,9,9,0.0,53,+39.468,5246962.0,53.0,1.0,1:28.047,236.859,1,9.0,1
278,31,12,4,6.0,17,10.0,10,10,0.0,53,+54.445,5261939.0,53.0,16.0,1:30.918,229.38,1,10.0,1
279,31,10,7,12.0,9,11.0,11,11,0.0,53,+58.888,5266382.0,53.0,8.0,1:29.948,231.853,1,11.0,1
280,31,6,3,8.0,18,12.0,12,12,0.0,53,+1:02.015,5269509.0,53.0,11.0,1:30.215,231.167,1,12.0,1
281,31,15,7,11.0,7,13.0,13,13,0.0,53,+1:05.954,5273448.0,52.0,15.0,1:30.853,229.544,1,13.0,1
282,31,3,3,7.0,5,14.0,14,14,0.0,53,+1:08.635,5276129.0,53.0,10.0,1:30.019,231.671,1,14.0,1
283,31,18,11,16.0,19,15.0,15,15,0.0,53,+1:13.370,5280864.0,52.0,7.0,1:29.827,232.166,1,15.0,1
284,31,14,9,9.0,13,16.0,16,16,0.0,52,,,49.0,17.0,1:32.459,225.557,11,16.0,1
285,31,22,11,17.0,16,17.0,17,17,0.0,52,,,42.0,19.0,1:33.918,222.053,11,17.0,1
286,31,7,5,14.0,4,18.0,18,18,0.0,52,,,52.0,2.0,1:29.258,233.646,11,18.0,1
287,31,16,10,20.0,20,19.0,19,19,0.0,51,,,51.0,18.0,1:33.458,223.146,12,19.0,1
288,31,21,10,21.0,12,,R,20,0.0,11,,,6.0,20.0,1:37.304,214.326,3,,0
289,32,4,4,5.0,15,1.0,1,1,10.0,61,1:57:16.304,7036304.0,55.0,3.0,1:45.768,172.464,1,1.0,1
290,32,3,3,7.0,8,2.0,2,2,8.0,61,+2.957,7039261.0,39.0,5.0,1:46.454,171.352,1,2.0,1
291,32,1,1,22.0,2,3.0,3,3,6.0,61,+5.917,7042221.0,14.0,4.0,1:46.072,171.969,1,3.0,1
292,32,10,7,12.0,7,4.0,4,4,5.0,61,+8.155,7044459.0,50.0,8.0,1:47.044,170.408,1,4.0,1
293,32,20,5,15.0,6,5.0,5,5,4.0,61,+10.268,7046572.0,13.0,9.0,1:47.271,170.047,1,5.0,1
294,32,2,2,3.0,9,6.0,6,6,3.0,61,+11.101,7047405.0,14.0,11.0,1:47.306,169.992,1,6.0,1
295,32,14,9,9.0,14,7.0,7,7,2.0,61,+16.387,7052691.0,41.0,13.0,1:47.562,169.587,1,7.0,1
296,32,6,3,8.0,10,8.0,8,8,1.0,61,+18.489,7054793.0,13.0,10.0,1:47.287,170.022,1,8.0,1
297,32,18,11,16.0,12,9.0,9,9,0.0,61,+19.885,7056189.0,61.0,15.0,1:48.128,168.7,1,9.0,1
298,32,5,1,23.0,5,10.0,10,10,0.0,61,+26.902,7063206.0,14.0,12.0,1:47.337,169.943,1,10.0,1
299,32,9,2,4.0,4,11.0,11,11,0.0,61,+27.975,7064279.0,14.0,6.0,1:46.899,170.639,1,11.0,1
300,32,7,5,14.0,17,12.0,12,12,0.0,61,+29.432,7065736.0,29.0,14.0,1:47.820,169.181,1,12.0,1
301,32,13,6,2.0,1,13.0,13,13,0.0,61,+35.170,7071474.0,13.0,2.0,1:45.757,172.482,1,13.0,1
302,32,21,10,21.0,20,14.0,14,14,0.0,61,+43.571,7079875.0,28.0,16.0,1:49.101,167.195,1,14.0,1
303,32,8,6,1.0,3,15.0,15,15,0.0,57,,,14.0,1.0,1:45.599,172.74,3,15.0,1
304,32,15,7,11.0,11,,R,16,0.0,50,,,32.0,7.0,1:46.972,170.523,9,,0
305,32,16,10,20.0,19,,R,17,0.0,49,,,38.0,18.0,1:49.270,166.936,3,,0
306,32,17,9,10.0,13,,R,18,0.0,29,,,13.0,17.0,1:49.183,167.069,7,,0
307,32,22,11,17.0,18,,R,19,0.0,14,,,13.0,19.0,1:50.320,165.348,26,,0
308,32,12,4,6.0,16,,R,20,0.0,13,,,13.0,20.0,1:50.449,165.154,3,,0
309,33,4,4,5.0,4,1.0,1,1,10.0,67,1:30:21.892,5421892.0,41.0,3.0,1:19.101,207.668,1,1.0,1
310,33,9,2,4.0,6,2.0,2,2,8.0,67,+5.283,5427175.0,16.0,7.0,1:19.292,207.168,1,2.0,1
311,33,8,6,1.0,2,3.0,3,3,6.0,67,+6.400,5428292.0,66.0,2.0,1:18.995,207.947,1,3.0,1
312,33,12,4,6.0,12,4.0,4,4,5.0,67,+20.570,5442462.0,54.0,4.0,1:19.199,207.411,1,4.0,1
313,33,15,7,11.0,7,5.0,5,5,4.0,67,+23.767,5445659.0,18.0,9.0,1:19.524,206.564,1,5.0,1
314,33,20,5,15.0,9,6.0,6,6,3.0,67,+39.207,5461099.0,21.0,12.0,1:19.617,206.322,1,6.0,1
315,33,13,6,2.0,5,7.0,7,7,2.0,67,+46.158,5468050.0,55.0,1.0,1:18.426,209.456,1,7.0,1
316,33,17,9,10.0,13,8.0,8,8,1.0,67,+50.811,5472703.0,30.0,13.0,1:19.820,205.798,1,8.0,1
317,33,2,2,3.0,16,9.0,9,9,0.0,67,+54.120,5476012.0,67.0,8.0,1:19.461,206.727,1,9.0,1
318,33,7,5,14.0,10,10.0,10,10,0.0,67,+59.085,5480977.0,49.0,6.0,1:19.262,207.246,1,10.0,1
319,33,3,3,7.0,15,11.0,11,11,0.0,67,+1:02.096,5483988.0,66.0,10.0,1:19.531,206.545,1,11.0,1
320,33,1,1,22.0,1,12.0,12,12,0.0,67,+1:18.900,5500792.0,65.0,11.0,1:19.560,206.47,1,12.0,1
321,33,22,11,17.0,17,13.0,13,13,0.0,66,,,66.0,16.0,1:20.575,203.869,11,13.0,1
322,33,18,11,16.0,18,14.0,14,14,0.0,66,,,66.0,17.0,1:20.849,203.178,11,14.0,1
323,33,6,3,8.0,14,15.0,15,15,0.0,66,,,32.0,15.0,1:20.364,204.404,11,15.0,1
324,33,21,10,21.0,20,,R,16,0.0,21,,,20.0,19.0,1:21.577,201.365,6,,0
325,33,5,1,23.0,3,,R,17,0.0,16,,,12.0,5.0,1:19.258,207.257,5,,0
326,33,16,10,20.0,19,,R,18,0.0,8,,,6.0,18.0,1:21.189,202.327,27,,0
327,33,10,7,12.0,8,,R,19,0.0,6,,,4.0,14.0,1:20.254,204.685,28,,0
328,33,14,9,9.0,11,,R,20,0.0,0,,,,,,,4,,0
329,34,1,1,22.0,1,1.0,1,1,10.0,56,1:31:57.403,5517403.0,13.0,1.0,1:36.325,203.722,1,1.0,1
330,34,13,6,2.0,3,2.0,2,2,8.0,56,+14.925,5532328.0,36.0,4.0,1:36.591,203.161,1,2.0,1
331,34,8,6,1.0,2,3.0,3,3,6.0,56,+16.445,5533848.0,14.0,2.0,1:36.483,203.389,1,3.0,1
332,34,4,4,5.0,4,4.0,4,4,5.0,56,+18.370,5535773.0,56.0,5.0,1:36.659,203.018,1,4.0,1
333,34,2,2,3.0,9,5.0,5,5,4.0,56,+28.923,5546326.0,56.0,3.0,1:36.498,203.357,1,5.0,1
334,34,9,2,4.0,11,6.0,6,6,3.0,56,+33.219,5550622.0,56.0,7.0,1:36.854,202.61,1,6.0,1
335,34,10,7,12.0,12,7.0,7,7,2.0,56,+41.722,5559125.0,56.0,6.0,1:36.727,202.876,1,7.0,1
336,34,12,4,6.0,10,8.0,8,8,1.0,56,+56.645,5574048.0,56.0,8.0,1:36.996,202.313,1,8.0,1
337,34,20,5,15.0,6,9.0,9,9,0.0,56,+1:04.339,5581742.0,55.0,9.0,1:37.212,201.863,1,9.0,1
338,34,14,9,9.0,15,10.0,10,10,0.0,56,+1:14.842,5592245.0,27.0,14.0,1:37.753,200.746,1,10.0,1
339,34,22,11,17.0,13,11.0,11,11,0.0,56,+1:25.061,5602464.0,56.0,16.0,1:37.845,200.558,1,11.0,1
340,34,6,3,8.0,17,12.0,12,12,0.0,56,+1:30.847,5608250.0,54.0,17.0,1:38.019,200.202,1,12.0,1
341,34,7,5,14.0,8,13.0,13,13,0.0,56,+1:31.457,5608860.0,36.0,12.0,1:37.452,201.366,1,13.0,1
342,34,17,9,10.0,16,14.0,14,14,0.0,56,+1:32.422,5609825.0,10.0,13.0,1:37.680,200.896,1,14.0,1
343,34,3,3,7.0,14,15.0,15,15,0.0,55,,,38.0,10.0,1:37.246,201.793,11,15.0,1
344,34,18,11,16.0,18,16.0,16,16,0.0,55,,,54.0,15.0,1:37.773,200.705,11,16.0,1
345,34,21,10,21.0,20,17.0,17,17,0.0,55,,,54.0,18.0,1:38.372,199.483,11,17.0,1
346,34,5,1,23.0,5,,R,18,0.0,49,,,32.0,11.0,1:37.302,201.677,9,,0
347,34,16,10,20.0,19,,R,19,0.0,13,,,13.0,19.0,1:39.683,196.86,5,,0
348,34,15,7,11.0,7,,R,20,0.0,2,,,2.0,20.0,2:39.612,122.945,4,,0
349,35,13,6,2.0,1,1.0,1,1,10.0,71,1:34:11.435,5651435.0,36.0,1.0,1:13.736,210.377,1,1.0,1
350,35,4,4,5.0,6,2.0,2,2,8.0,71,+13.298,5664733.0,39.0,8.0,1:14.229,208.98,1,2.0,1
351,35,8,6,1.0,3,3.0,3,3,6.0,71,+16.235,5667670.0,59.0,3.0,1:14.117,209.296,1,3.0,1
352,35,20,5,15.0,7,4.0,4,4,5.0,71,+38.011,5689446.0,25.0,7.0,1:14.214,209.022,1,4.0,1
353,35,1,1,22.0,4,5.0,5,5,4.0,71,+38.907,5690342.0,31.0,4.0,1:14.159,209.177,1,5.0,1
354,35,10,7,12.0,10,6.0,6,6,3.0,71,+44.368,5695803.0,32.0,2.0,1:14.057,209.465,1,6.0,1
355,35,5,1,23.0,5,7.0,7,7,2.0,71,+55.074,5706509.0,36.0,6.0,1:14.207,209.042,1,7.0,1
356,35,15,7,11.0,2,8.0,8,8,1.0,71,+1:08.433,5719868.0,40.0,5.0,1:14.167,209.155,1,8.0,1
357,35,17,9,10.0,12,9.0,9,9,0.0,71,+1:19.666,5731101.0,40.0,14.0,1:15.033,206.741,1,9.0,1
358,35,2,2,3.0,8,10.0,10,10,0.0,70,,,41.0,10.0,1:14.652,207.796,11,10.0,1
359,35,9,2,4.0,13,11.0,11,11,0.0,70,,,61.0,9.0,1:14.375,208.57,11,11.0,1
360,35,3,3,7.0,18,12.0,12,12,0.0,70,,,35.0,12.0,1:14.934,207.014,11,12.0,1
361,35,18,11,16.0,17,13.0,13,13,0.0,70,,,59.0,11.0,1:14.759,207.498,11,13.0,1
362,35,7,5,14.0,9,14.0,14,14,0.0,70,,,57.0,13.0,1:14.951,206.967,11,14.0,1
363,35,22,11,17.0,15,15.0,15,15,0.0,70,,,35.0,16.0,1:15.414,205.696,11,15.0,1
364,35,16,10,20.0,20,16.0,16,16,0.0,69,,,60.0,17.0,1:15.773,204.721,12,16.0,1
365,35,6,3,8.0,16,17.0,17,17,0.0,69,,,50.0,18.0,1:15.865,204.473,12,17.0,1
366,35,21,10,21.0,19,18.0,18,18,0.0,69,,,36.0,15.0,1:15.212,206.249,12,18.0,1
367,35,12,4,6.0,11,,R,19,0.0,0,,,,,,,3,,0
368,35,14,9,9.0,14,,R,20,0.0,0,,,,,,,4,,0
369,36,8,6,6.0,1,1.0,1,1,10.0,58,1:25:28.770,5128770.0,41.0,1.0,1:25.235,223.978,1,1.0,1
370,36,4,1,1.0,2,2.0,2,2,8.0,58,+7.242,5136012.0,20.0,2.0,1:26.314,221.178,1,2.0,1
371,36,1,1,2.0,4,3.0,3,3,6.0,58,+18.595,5147365.0,20.0,3.0,1:26.351,221.083,1,3.0,1
372,36,2,2,9.0,3,4.0,4,4,5.0,58,+38.763,5167533.0,37.0,6.0,1:26.722,220.137,1,4.0,1
373,36,21,4,3.0,6,5.0,5,5,4.0,58,+1:06.469,5195239.0,18.0,7.0,1:26.892,219.707,1,5.0,1
374,36,13,6,5.0,22,6.0,6,6,3.0,58,+1:06.805,5195575.0,28.0,8.0,1:27.044,219.323,1,6.0,1
375,36,3,3,16.0,12,7.0,7,7,2.0,57,,,40.0,5.0,1:26.721,220.14,11,7.0,1
376,36,23,7,11.0,9,8.0,8,8,1.0,57,,,42.0,12.0,1:27.796,217.444,11,8.0,1
377,36,15,7,12.0,8,9.0,9,9,0.0,57,,,45.0,13.0,1:28.034,216.857,11,9.0,1
378,36,5,4,4.0,13,10.0,10,10,0.0,57,,,44.0,10.0,1:27.592,217.951,11,10.0,1
379,36,22,11,8.0,16,11.0,11,11,0.0,57,,,17.0,14.0,1:28.098,216.699,11,11.0,1
380,36,11,8,22.0,10,12.0,12,12,0.0,57,,,20.0,18.0,1:28.487,215.746,11,12.0,1
381,36,17,9,15.0,7,13.0,13,13,0.0,57,,,21.0,9.0,1:27.501,218.178,11,13.0,1
382,36,24,5,18.0,19,14.0,14,14,0.0,57,,,44.0,15.0,1:28.282,216.247,11,14.0,1
383,36,18,11,7.0,14,15.0,15,15,0.0,57,,,42.0,17.0,1:28.387,215.991,11,15.0,1
384,36,19,8,23.0,11,16.0,16,16,0.0,56,,,41.0,19.0,1:28.489,215.742,12,16.0,1
385,36,16,12,20.0,20,17.0,17,17,0.0,56,,,40.0,20.0,1:28.687,215.26,12,17.0,1
386,36,25,3,17.0,15,,R,18,0.0,48,,,24.0,16.0,1:28.303,216.196,4,,0
387,36,14,9,14.0,18,,R,19,0.0,48,,,44.0,11.0,1:27.706,217.668,4,,0
388,36,9,2,10.0,5,,R,20,0.0,36,,,19.0,4.0,1:26.642,220.341,6,,0
389,36,26,5,19.0,17,,R,21,0.0,28,,,22.0,21.0,1:28.953,214.616,29,,0
390,36,27,12,21.0,21,,R,22,0.0,10,,,9.0,22.0,1:30.899,210.022,3,,0
391,37,4,1,1.0,2,1.0,1,1,10.0,56,1:32:14.930,5534930.0,42.0,2.0,1:36.861,206.014,1,1.0,1
392,37,1,1,2.0,4,2.0,2,2,8.0,56,+17.557,5552487.0,22.0,1.0,1:36.701,206.355,1,2.0,1
393,37,8,6,6.0,3,3.0,3,3,6.0,56,+18.339,5553269.0,40.0,4.0,1:37.228,205.237,1,3.0,1
394,37,2,2,9.0,5,4.0,4,4,5.0,56,+33.777,5568707.0,55.0,5.0,1:37.417,204.838,1,4.0,1
395,37,13,6,5.0,1,5.0,5,5,4.0,56,+36.705,5571635.0,42.0,3.0,1:37.199,205.298,1,5.0,1
396,37,21,4,3.0,12,6.0,6,6,3.0,56,+1:05.638,5600568.0,44.0,9.0,1:37.879,203.872,1,6.0,1
397,37,15,7,12.0,8,7.0,7,7,2.0,56,+1:10.132,5605062.0,40.0,10.0,1:38.016,203.587,1,7.0,1
398,37,5,4,4.0,11,8.0,8,8,1.0,56,+1:12.015,5606945.0,41.0,7.0,1:37.810,204.015,1,8.0,1
399,37,25,3,17.0,19,9.0,9,9,0.0,56,+1:29.924,5624854.0,19.0,8.0,1:37.864,203.903,1,9.0,1
400,37,17,9,15.0,10,10.0,10,10,0.0,56,+1:33.556,5628486.0,55.0,14.0,1:38.540,202.504,1,10.0,1
401,37,22,11,8.0,22,11.0,11,11,0.0,55,,,32.0,15.0,1:38.566,202.451,11,11.0,1
402,37,18,11,7.0,15,12.0,12,12,0.0,55,,,54.0,16.0,1:38.658,202.262,11,12.0,1
403,37,11,8,22.0,14,13.0,13,13,0.0,55,,,37.0,13.0,1:38.496,202.595,11,13.0,1
404,37,26,5,19.0,17,14.0,14,14,0.0,55,,,54.0,18.0,1:39.098,201.364,11,14.0,1
405,37,23,7,11.0,9,15.0,15,15,0.0,55,,,52.0,19.0,1:39.243,201.07,11,15.0,1
406,37,19,8,23.0,18,16.0,16,16,0.0,55,,,32.0,20.0,1:39.566,200.417,11,16.0,1
407,37,24,5,18.0,16,17.0,17,17,0.0,55,,,21.0,12.0,1:38.447,202.695,11,17.0,1
408,37,9,2,10.0,7,18.0,18,18,0.0,55,,,53.0,17.0,1:38.874,201.82,11,18.0,1
409,37,3,3,16.0,6,,R,19,0.0,42,,,18.0,6.0,1:37.704,204.237,9,,0
410,37,14,9,14.0,13,,R,20,0.0,36,,,28.0,11.0,1:38.098,203.416,23,,0
411,37,27,12,21.0,20,,R,21,0.0,7,,,5.0,21.0,1:41.495,196.608,5,,0
412,37,16,12,20.0,21,,R,22,0.0,0,,,,,,,4,,0
413,38,13,6,5.0,1,1.0,1,1,10.0,57,1:33:27.515,5607515.0,42.0,1.0,1:34.067,207.12,1,1.0,1
414,38,1,1,2.0,2,2.0,2,2,8.0,57,+2.360,5609875.0,18.0,2.0,1:34.270,206.674,1,2.0,1
415,38,8,6,6.0,3,3.0,3,3,6.0,57,+10.839,5618354.0,39.0,3.0,1:34.357,206.483,1,3.0,1
416,38,2,2,9.0,5,4.0,4,4,5.0,57,+13.831,5621346.0,38.0,5.0,1:34.470,206.236,1,4.0,1
417,38,4,1,1.0,4,5.0,5,5,4.0,57,+14.426,5621941.0,46.0,4.0,1:34.420,206.346,1,5.0,1
418,38,9,2,10.0,6,6.0,6,6,3.0,57,+45.529,5653044.0,46.0,6.0,1:34.819,205.477,1,6.0,1
419,38,15,7,12.0,9,7.0,7,7,2.0,57,+1:21.371,5688886.0,40.0,7.0,1:35.153,204.756,1,7.0,1
420,38,21,4,3.0,7,8.0,8,8,1.0,57,+1:21.701,5689216.0,51.0,8.0,1:35.200,204.655,1,8.0,1
421,38,5,4,4.0,12,9.0,9,9,0.0,57,+1:29.411,5696926.0,27.0,10.0,1:35.475,204.065,1,9.0,1
422,38,3,3,16.0,10,10.0,10,10,0.0,57,+1:29.916,5697431.0,51.0,11.0,1:35.556,203.893,1,10.0,1
423,38,25,3,17.0,11,11.0,11,11,0.0,56,,,27.0,16.0,1:35.992,202.966,11,11.0,1
424,38,23,7,11.0,14,12.0,12,12,0.0,56,,,37.0,15.0,1:35.845,203.278,11,12.0,1
425,38,22,11,8.0,15,13.0,13,13,0.0,56,,,50.0,14.0,1:35.842,203.284,11,13.0,1
426,38,27,12,21.0,22,14.0,14,14,0.0,55,,,40.0,20.0,1:37.184,200.477,12,14.0,1
427,38,16,12,20.0,20,15.0,15,15,0.0,53,,,45.0,19.0,1:36.772,201.33,14,15.0,1
428,38,19,8,23.0,13,16.0,16,16,0.0,51,,,27.0,17.0,1:36.111,202.715,5,16.0,1
429,38,17,9,15.0,8,,R,17,0.0,41,,,37.0,12.0,1:35.705,203.575,6,,0
430,38,14,9,14.0,21,,R,18,0.0,36,,,34.0,9.0,1:35.384,204.26,30,,0
431,38,11,8,22.0,17,,R,19,0.0,34,,,23.0,18.0,1:36.359,202.193,5,,0
432,38,24,5,18.0,18,,R,20,0.0,26,,,23.0,13.0,1:35.723,203.537,9,,0
433,38,18,11,7.0,16,,R,21,0.0,0,,,,,,,4,,0
434,38,26,5,19.0,19,,R,22,0.0,0,,,,,,,4,,0
435,39,13,6,5.0,1,1.0,1,1,10.0,65,1:31:36.230,5496230.0,14.0,1.0,1:22.680,202.685,1,1.0,1
436,39,1,1,2.0,4,2.0,2,2,8.0,65,+6.790,5503020.0,20.0,2.0,1:22.876,202.205,1,2.0,1
437,39,4,1,1.0,2,3.0,3,3,6.0,65,+17.456,5513686.0,17.0,3.0,1:22.966,201.986,1,3.0,1
438,39,9,2,10.0,5,4.0,4,4,5.0,65,+31.615,5527845.0,20.0,5.0,1:23.129,201.59,1,4.0,1
439,39,14,9,14.0,9,5.0,5,5,4.0,65,+58.331,5554561.0,18.0,8.0,1:23.524,200.636,1,5.0,1
440,39,3,3,16.0,11,6.0,6,6,3.0,65,+59.538,5555768.0,60.0,10.0,1:23.693,200.231,1,6.0,1
441,39,5,4,4.0,8,7.0,7,7,2.0,65,+1:02.128,5558358.0,32.0,4.0,1:22.980,201.952,1,7.0,1
442,39,11,8,22.0,13,8.0,8,8,1.0,64,,,23.0,12.0,1:24.110,199.239,11,8.0,1
443,39,21,4,3.0,10,9.0,9,9,0.0,64,,,57.0,9.0,1:23.560,200.55,11,9.0,1
444,39,22,11,8.0,12,10.0,10,10,0.0,64,,,16.0,14.0,1:24.287,198.82,11,10.0,1
445,39,19,8,23.0,15,11.0,11,11,0.0,64,,,59.0,15.0,1:24.291,198.811,11,11.0,1
446,39,18,11,7.0,14,12.0,12,12,0.0,64,,,64.0,13.0,1:24.186,199.059,11,12.0,1
447,39,16,12,20.0,20,13.0,13,13,0.0,63,,,57.0,16.0,1:25.191,196.71,12,13.0,1
448,39,27,12,21.0,21,14.0,14,14,0.0,63,,,61.0,18.0,1:25.260,196.551,12,14.0,1
449,39,2,2,9.0,7,,R,15,0.0,46,,,22.0,7.0,1:23.483,200.735,6,,0
450,39,23,7,11.0,17,,R,16,0.0,44,,,37.0,11.0,1:24.003,199.492,22,,0
451,39,24,5,18.0,16,,R,17,0.0,19,,,18.0,17.0,1:25.207,196.673,31,,0
452,39,26,5,19.0,22,,R,18,0.0,9,,,6.0,20.0,1:26.238,194.322,27,,0
453,39,8,6,6.0,3,,R,19,0.0,9,,,7.0,6.0,1:23.475,200.754,22,,0
454,39,15,7,12.0,6,,R,20,0.0,8,,,6.0,19.0,1:26.094,194.647,32,,0
455,39,17,9,15.0,19,,R,21,0.0,7,,,4.0,21.0,1:26.323,194.131,9,,0
456,39,25,3,17.0,18,,R,22,0.0,1,,,,,,,4,,0
457,40,4,1,1.0,1,1.0,1,1,10.0,78,1:40:29.329,6029329.0,44.0,1.0,1:15.284,159.715,1,1.0,1
458,40,1,1,2.0,2,2.0,2,2,8.0,78,+4.095,6033424.0,28.0,2.0,1:15.372,159.528,1,2.0,1
459,40,13,6,5.0,3,3.0,3,3,6.0,78,+1:09.114,6098443.0,47.0,4.0,1:16.183,157.83,1,3.0,1
460,40,21,4,3.0,4,4.0,4,4,5.0,77,,,54.0,5.0,1:16.254,157.683,11,4.0,1
461,40,9,2,10.0,8,5.0,5,5,4.0,77,,,39.0,3.0,1:16.006,158.198,11,5.0,1
462,40,2,2,9.0,7,6.0,6,6,3.0,77,,,30.0,12.0,1:17.041,156.072,11,6.0,1
463,40,25,3,17.0,11,7.0,7,7,2.0,77,,,40.0,7.0,1:16.658,156.852,11,7.0,1
464,40,8,6,6.0,16,8.0,8,8,1.0,77,,,62.0,6.0,1:16.592,156.987,11,8.0,1
465,40,26,5,19.0,18,9.0,9,9,0.0,77,,,73.0,10.0,1:16.867,156.426,11,9.0,1
466,40,22,11,8.0,9,10.0,10,10,0.0,77,,,69.0,13.0,1:17.080,155.993,11,10.0,1
467,40,18,11,7.0,10,11.0,11,11,0.0,77,,,40.0,9.0,1:16.802,156.558,11,11.0,1
468,40,3,3,16.0,5,12.0,12,12,0.0,77,,,70.0,11.0,1:16.991,156.174,11,12.0,1
469,40,5,4,4.0,15,13.0,13,13,0.0,76,,,72.0,14.0,1:17.100,155.953,5,13.0,1
470,40,14,9,14.0,13,14.0,14,14,0.0,76,,,75.0,8.0,1:16.786,156.591,12,14.0,1
471,40,15,7,12.0,14,15.0,15,15,0.0,76,,,53.0,18.0,1:17.495,155.158,12,15.0,1
