constructor_results_id,race_id,constructor_id,points,status
16734,1105,214,5.0,
16735,1105,51,2.0,
16736,1105,213,0.0,
16737,1105,1,0.0,
16738,1105,210,0.0,
16739,1105,3,0.0,
16740,1106,9,34.0,
16741,1106,117,20.0,
16742,1106,131,15.0,
16743,1106,6,22.0,
16744,1106,3,6.0,
16745,1106,214,4.0,
16746,1106,51,1.0,
16747,1106,1,0.0,
16748,1106,213,0.0,
16749,1106,210,0.0,
16750,1107,9,56.0,
16751,1107,6,32.0,
16752,1107,1,12.0,
16753,1107,117,21.0,
16754,1107,131,11.0,
16755,1107,214,3.0,
16756,1107,3,0.0,
16757,1107,51,0.0,
16758,1107,213,0.0,
16759,1107,210,3.0,
16760,1108,9,34.0,
16761,1108,1,30.0,
16762,1108,131,25.0,
16763,1108,117,6.0,
16764,1108,3,4.0,
16765,1108,6,3.0,
16766,1108,51,0.0,
16767,1108,210,0.0,
16768,1108,213,0.0,
16769,1108,214,0.0,
16770,1109,9,41.0,
16771,1109,1,28.0,
16772,1109,131,20.0,
16773,1109,6,10.0,
16774,1109,117,3.0,
16775,1109,3,0.0,
16776,1109,51,0.0,
16777,1109,213,0.0,
16778,1109,210,0.0,
16779,1109,214,0.0,
16780,1110,9,51.0,
16781,1110,6,24.0,
16782,1110,131,24.0,
16783,1110,117,12.0,
16784,1110,1,16.0,
16785,1110,214,10.0,
16786,1110,213,1.0,
16787,1110,51,0.0,
16788,1110,3,0.0,
16789,1110,210,0.0,
16790,1111,9,37.0,
16791,1111,117,19.0,
16792,1111,214,16.0,
16793,1111,6,10.0,
16794,1111,131,8.0,
16795,1111,1,8.0,
16796,1111,3,4.0,
16797,1111,210,0.0,
16798,1111,213,0.0,
16799,1111,51,0.0,
16800,1112,9,43.0,
16801,1112,6,27.0,
16802,1112,131,18.0,
16803,1112,3,6.0,
16804,1112,1,4.0,
16805,1112,117,2.0,
16806,1112,51,1.0,
16807,1112,213,0.0,
16808,1112,214,0.0,
16809,1112,210,0.0,
16810,1113,6,37.0,
16811,1113,1,24.0,
16812,1113,131,16.0,
16813,1113,9,14.0,
16814,1113,214,8.0,
16815,1113,213,2.0,
16816,1113,210,1.0,
16817,1113,3,0.0,
16818,1113,51,0.0,
16819,1113,117,0.0,
16820,1114,9,26.0,
16821,1114,1,33.0,
16822,1114,6,20.0,
16823,1114,131,16.0,
16824,1114,117,4.0,
16825,1114,214,3.0,
16826,1114,213,0.0,
16827,1114,51,0.0,
16828,1114,210,0.0,
16829,1114,3,0.0,
16830,1115,9,34.0,
16831,1115,1,47.0,
16832,1115,131,21.0,
16833,1115,6,13.0,
16834,1115,117,9.0,
16835,1115,214,6.0,
16836,1115,51,6.0,
16837,1115,3,2.0,
16838,1115,210,0.0,
16839,1115,213,0.0,
16840,1116,9,49.0,
16841,1116,1,23.0,
16842,1116,6,24.0,
16843,1116,131,18.0,
16844,1116,214,10.0,
16845,1116,117,6.0,
16846,1116,213,5.0,
16847,1116,3,3.0,
16848,1116,210,0.0,
16849,1116,51,0.0,
16850,1117,9,25.0,
16851,1117,131,27.0,
16852,1117,6,27.0,
16853,1117,1,14.0,
16854,1117,213,6.0,
16855,1117,3,2.0,
16856,1117,214,1.0,
16857,1117,210,0.0,
16858,1117,51,0.0,
16859,1117,117,0.0,
16860,1118,9,51.0,
16861,1118,1,26.0,
16862,1118,117,25.0,
16863,1118,6,13.0,
16864,1118,214,7.0,
16865,1118,131,11.0,
16866,1118,213,5.0,
16867,1118,3,0.0,
16868,1118,210,0.0,
16869,1118,51,0.0,
16870,1119,9,40.0,
16871,1119,6,26.0,
16872,1119,214,12.0,
16873,1119,117,12.0,
16874,1119,131,10.0,
16875,1119,1,2.0,
16876,1119,3,0.0,
16877,1119,210,0.0,
16878,1119,213,0.0,
16879,1119,51,0.0,
16884,1120,117,7.0,
16885,1120,213,4.0,
16886,1120,214,0.0,
16887,1120,3,0.0,
16888,1120,210,0.0,
16889,1120,51,0.0,
16890,1121,9,44.0,
16891,1121,6,27.0,
16892,1121,131,16.0,
16893,1121,1,12.0,
16894,1121,117,3.0,
16895,1121,15,0.0,
16896,1121,210,0.0,
16897,1121,215,0.0,
16898,1121,3,0.0,
16899,1121,214,0.0,
16900,1122,9,43.0,
16901,1122,6,22.0,
16902,1122,1,16.0,
16903,1122,117,10.0,
16904,1122,131,10.0,
16905,1122,210,1.0,
16906,1122,3,0.0,
16907,1122,214,0.0,
16908,1122,215,0.0,
16909,1122,15,0.0,
16910,1123,6,44.0,
16911,1123,1,27.0,
16912,1123,9,10.0,
16913,1123,117,12.0,
16914,1123,215,6.0,
16915,1123,210,3.0,
16916,1123,3,0.0,
16917,1123,214,0.0,
16918,1123,15,0.0,
16919,1123,131,0.0,
16920,1124,9,44.0,
16921,1124,6,27.0,
16922,1124,1,14.0,
16923,1124,117,8.0,
16924,1124,131,8.0,
16925,1124,215,1.0,
16926,1124,210,0.0,
16927,1124,15,0.0,
16928,1124,214,0.0,
16929,1124,3,0.0,
16930,1125,9,54.0,
16931,1125,1,27.0,
16932,1125,6,31.0,
16933,1125,131,18.0,
16934,1125,117,7.0,
16935,1125,210,1.0,
16936,1125,214,0.0,
16937,1125,3,0.0,
16938,1125,15,0.0,
16939,1125,215,0.0,
16940,1126,1,28.0,
16941,1126,9,44.0,
16942,1126,6,36.0,
16943,1126,131,12.0,
16944,1126,215,12.0,
16945,1126,117,2.0,
16946,1126,214,1.0,
16947,1126,210,2.0,
16948,1126,15,0.0,
16949,1126,3,0.0,
16950,1127,9,29.0,
16951,1127,1,30.0,
16952,1127,6,25.0,
16953,1127,131,15.0,
16954,1127,117,2.0,
16955,1127,215,1.0,
16956,1127,210,0.0,
16957,1127,214,0.0,
16958,1127,15,0.0,
16959,1127,3,0.0,
16960,1128,6,40.0,
16961,1128,1,30.0,
16962,1128,131,17.0,
16963,1128,9,8.0,
16964,1128,215,4.0,
16965,1128,3,2.0,
16966,1128,214,1.0,
16967,1128,117,0.0,
16968,1128,15,0.0,
16969,1128,210,0.0,
16970,1129,9,25.0,
16971,1129,1,28.0,
16972,1129,131,28.0,
16973,1129,117,14.0,
16974,1129,215,4.0,
16975,1129,214,3.0,
16976,1129,210,0.0,
16977,1129,15,0.0,
16978,1129,6,0.0,
16979,1129,3,0.0,
16980,1130,9,29.0,
16981,1130,1,25.0,
16982,1130,131,27.0,
16983,1130,6,18.0,
16984,1130,214,3.0,
16985,1130,210,0.0,
16986,1130,117,0.0,
16987,1130,15,0.0,
16988,1130,215,0.0,
16989,1130,3,0.0,
16990,1131,131,45.0,
16991,1131,1,31.0,
16992,1131,6,21.0,
16993,1131,9,25.0,
16994,1131,210,12.0,
16995,1131,215,2.0,
16996,1131,214,1.0,
16997,1131,117,0.0,
16998,1131,3,0.0,
16999,1131,15,0.0,
17000,1132,131,25.0,
17001,1132,9,18.0,
17002,1132,1,27.0,
17003,1132,6,11.0,
17004,1132,210,8.0,
17005,1132,117,10.0,
17006,1132,3,2.0,
17007,1132,215,1.0,
17008,1132,15,0.0,
17009,1132,214,0.0,
17010,1133,1,43.0,
17011,1133,131,20.0,
17012,1133,6,20.0,
17013,1133,9,16.0,
17014,1133,215,2.0,
17015,1133,117,1.0,
17016,1133,210,0.0,
17017,1133,3,0.0,
17018,1133,15,0.0,
17019,1133,214,0.0,
17020,1134,131,25.0,
17021,1134,1,28.0,
17022,1134,6,23.0,
17023,1134,9,19.0,
17024,1134,117,4.0,
17025,1134,214,2.0,
17026,1134,215,1.0,
17027,1134,3,0.0,
17028,1134,210,0.0,
17029,1134,15,0.0,
17030,1135,1,38.0,
17031,1135,9,26.0,
17032,1135,6,25.0,
17033,1135,131,10.0,
17034,1135,214,2.0,
17035,1135,117,1.0,
17036,1135,210,0.0,
17037,1135,215,0.0,
17038,1135,3,0.0,
17039,1135,15,0.0,
17040,1136,6,37.0,
17041,1136,1,34.0,
17042,1136,131,16.0,
17043,1136,9,12.0,
17044,1136,3,2.0,
17045,1136,210,1.0,
17046,1136,117,0.0,
17047,1136,215,0.0,
17048,1136,214,0.0,
17049,1136,15,0.0,
17050,1137,1,38.0,
17051,1137,6,18.0,
17052,1137,131,17.0,
17053,1137,9,10.0,
17054,1137,117,8.0,
17055,1137,3,10.0,
17056,1137,210,1.0,
17057,1137,214,0.0,
17058,1137,215,0.0,
17059,1137,15,0.0,
17060,1138,1,40.0,
17061,1138,9,19.0,
17062,1138,131,20.0,
17063,1138,6,16.0,
17064,1138,117,4.0,
17065,1138,210,2.0,
17066,1138,3,0.0,
17067,1138,215,0.0,
17068,1138,214,0.0,
17069,1138,15,0.0,
17070,1139,6,55.0,
17071,1139,9,29.0,
17072,1139,1,28.0,
17073,1139,131,15.0,
17074,1139,210,7.0,
17075,1139,215,2.0,
17076,1139,3,1.0,
17077,1139,214,0.0,
17078,1139,117,0.0,
17079,1139,15,0.0,
17080,1140,6,41.0,
17081,1140,1,22.0,
17082,1140,131,22.0,
17083,1140,9,8.0,
17084,1140,210,8.0,
17085,1140,214,1.0,
17086,1140,117,0.0,
17087,1140,3,0.0,
17088,1140,15,0.0,
17089,1140,215,0.0,
17090,1141,9,32.0,
17091,1141,214,35.0,
17092,1141,131,16.0,
17093,1141,6,20.0,
17094,1141,1,27.0,
17095,1141,215,8.0,
17096,1141,210,0.0,
17097,1141,15,0.0,
17098,1141,117,0.0,
17099,1141,3,0.0,
17100,1142,131,43.0,
17101,1142,6,27.0,
17102,1142,9,11.0,
17103,1142,1,15.0,
17104,1142,210,4.0,
17105,1142,215,2.0,
17106,1142,117,0.0,
17107,1142,15,0.0,
17108,1142,3,0.0,
17109,1142,214,0.0,
17110,1143,9,26.0,
17111,1143,6,35.0,
17112,1143,1,32.0,
17113,1143,131,21.0,
17114,1143,214,10.0,
17115,1143,117,6.0,
17116,1143,15,4.0,
17117,1143,210,4.0,
17118,1143,215,0.0,
17119,1143,3,0.0,
17120,1144,1,26.0,
17121,1144,6,33.0,
17122,1144,131,22.0,
17123,1144,9,8.0,
17124,1144,214,6.0,
17125,1144,210,4.0,
17126,1144,117,2.0,
17127,1144,3,0.0,
17128,1144,215,0.0,
17129,1144,15,0.0,
